data.source,base.categories,Level_1,Level_2,Level_3
ACLED,Jareer-Weyne Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Jareer-Weyne-Shiidle Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Jariban Administration Forces,armed group,violent political groups,violent groups
ACLED,Jejele Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,JEM-PF: Justice and Equality Movement (Peace Faction),armed group,violent political groups,violent groups
ACLED,JEM-Sudan: Justice and Equality Movement (Sudan Faction),armed group,violent political groups,violent groups
ACLED,JEM-UFN: Justice and Equality Movement (Unity Faction Nur),armed group,violent political groups,violent groups
ACLED,JEM: Justice and Equality Movement,armed group,violent political groups,violent groups
ACLED,Jemna Communal Militia (Tunisia),armed group,violent political groups,violent groups
ACLED,Jesurun Brotherhood,religious group,nonviolent civilian groups,nonviolent groups
ACLED,JFLL: Joint Forces for the Liberation of Liberia,armed group,violent political groups,violent groups
ACLED,Jibril Clan Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Jido Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Jie Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Jie Ethnic Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Jie Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Jie Ethnic Militia (Uganda),armed group,violent political groups,violent groups
ACLED,Jiido-Safar Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Jikany Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Jilible Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Jimo Communal Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Johanne Marange Apostolic Sect,religious group,nonviolent civilian groups,nonviolent groups
ACLED,Jonglei Communal Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Jowhar Administration Militia,armed group,violent political groups,violent groups
ACLED,Jubrin Gunda Militia,armed group,violent political groups,violent groups
ACLED,Jujudeiyiri Communal Militia (Ghana),armed group,violent political groups,violent groups
ACLED,Jukun Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Jukun-Chamba Communal Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,JUNAFEC: Union of Nationalist Federalists of Congo Youth,civilians,nonviolent civilian groups,nonviolent groups
ACLED,Junguleurs Militia,armed group,violent political groups,violent groups
ACLED,Junior Vikings Confraternity,movements,nonviolent civilian groups,nonviolent groups
ACLED,Jur Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,JVA: Juba Valley Alliance,armed group,violent political groups,violent groups
ACLED,Kababeesh Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Kabasiran Clan Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Kabeya Mayi 1 Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kabkabiya Communal Group (Sudan),armed group,violent political groups,violent groups
ACLED,Kabongo Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kachepkosir Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Kafanchan Communal Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Kaga-Bandoro Communal Militia (Central African Republic),armed group,violent political groups,violent groups
ACLED,Kahesha Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kakdhimu Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Kakula Militia,armed group,violent political groups,violent groups
ACLED,Kalabari Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Kalambo Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kalangala Action Plan,armed group,violent political groups,violent groups
ACLED,Kalehe Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kalenjin Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Kalo-Kato Militia,armed group,violent political groups,violent groups
ACLED,Kaltungo Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Kamajor Militia,armed group,violent political groups,violent groups
ACLED,Kamajor Militia (CDF Unit),armed group,violent political groups,violent groups
ACLED,Kamara Communal Militia (Sierra Leone),armed group,violent political groups,violent groups
ACLED,Kampala Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kanberi Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Kande Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kangi Communal Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Kaningkon Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Kaniola Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,KANU: Kenya African National Union,political party,nonviolent political groups,nonviolent groups
ACLED,Kanunga Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kapkeny Clan Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Karamajong Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Karamajong Ethnic Militia (Uganda),armed group,violent political groups,violent groups
ACLED,Karatou Communal Militia (Mali),armed group,violent political groups,violent groups
ACLED,Karkar Region Authorities,government,nonviolent political groups,nonviolent groups
ACLED,Kasenga Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kassala Martyr Militia,armed group,violent political groups,violent groups
ACLED,Katenda Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kato Communal Militia (Ghana),armed group,violent political groups,violent groups
ACLED,Kauma-Koyugi Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Kawuri Communal Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Kayobogo Ethnic Militia (Mali),armed group,violent political groups,violent groups
ACLED,Ke Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Kelela Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kharakhena Communal Militia (Senegal),armed group,violent political groups,violent groups
ACLED,Khatumo Regional Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Khazam Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Kheir Clan Militia (Egypt),armed group,violent political groups,violent groups
ACLED,Khouzam Ethnic Militia (Chad),armed group,violent political groups,violent groups
ACLED,Khuleka Communal Militia (South Africa),armed group,violent political groups,violent groups
ACLED,Kibets Ethnic Militia (Chad),armed group,violent political groups,violent groups
ACLED,Kibiniko Communal Militia (Uganda),armed group,violent political groups,violent groups
ACLED,Kiboko Squad,armed group,violent political groups,violent groups
ACLED,Kidal Communal Militia (Mali),armed group,violent political groups,violent groups
ACLED,Kidira Ethnic Militia (Senegal),armed group,violent political groups,violent groups
ACLED,Kigombet Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kiklah Communal Group (Libya),movements,nonviolent civilian groups,nonviolent groups
ACLED,Kikuyu Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Kioka Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Kipsigi Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Kirane Communal Militia (Mali),armed group,violent political groups,violent groups
ACLED,Kirikasama Communal Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Kirinyaga Communal Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Kiru Ethnic Militia (Tanzania),armed group,violent political groups,violent groups
ACLED,Kisii Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,KM5 Communal Militia (Central African Republic),armed group,violent political groups,violent groups
ACLED,KMS: Kamarudeen Muslim Society,movements,nonviolent civilian groups,nonviolent groups
ACLED,Knights of Change,armed group,violent political groups,violent groups
ACLED,Knights of Change,armed group,violent political groups,violent groups
ACLED,Koch Awac Sub-Clan Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Koch Clan Dinka Ethnic Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Kogi Communal Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Koglweogo Militia,armed group,violent political groups,violent groups
ACLED,Kok Awac Clan Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Koko Communal Militia (Central African Republic),armed group,violent political groups,violent groups
ACLED,Kolama Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Koluama Communal Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Konakuang Clan Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Konianke Ethnic Militia (Guinea),armed group,violent political groups,violent groups
ACLED,Konkomba Ethnic Militia (Ghana),armed group,violent political groups,violent groups
ACLED,KORAN: Keke Owners and Riders Association of Nigeria Militia,armed group,violent political groups,violent groups
ACLED,Koras Youth Militia,armed group,violent political groups,violent groups
ACLED,Koro Communal Militia (Ivory Coast),armed group,violent political groups,violent groups
ACLED,Koro Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Kotoko Ethnic Militia (Cameroon),armed group,violent political groups,violent groups
